node,name
44701,Jangalmahal Bhadutala
44705,Cossye Halt
44711,Arunnagar
44712,Ghantikal Nidhipur Railway Station
44713,Naraja Marthapur
44716,Talcher Road Junction
44717,Angul
44728,Cuttack Junction
44730,Mattagajapur
44731,Kandarpur
44736,Matokhar
44768,Rahama
44769,Gopinathjew Banikunda
44770,Paradeep
44772,Haripurgram
44774,Motari
44784,Sakhigopal
44804,Bichhupali
44807,Balangir Junction
44808,Tekkali
44809,Ganguvada
44810,Patapatnam
44811,Parlakhemundi
44812,Sitapuram
44813,Haddubhangi
44814,Kashinagar
44815,Lihuri
44816,Bansadhara
44817,Palasingi
44819,Gunupur
44820,Limbgaon
44821,Wanegaon
44823,Mugat
44828,Bodhadi Bujrug
44832,Shrungavarapukota
44835,Beawar
44844,Thalwara
44852,Borra Guhalu
44853,Araku
44854,Darliput
44855,Padua
44857,Gokulpur
44866,Birbans
44869,Tinkheda
44871,Suku
44872,Manabar
44873,Maligura
44874,Chatariput
44875,Jeypore
44876,Dhanapur
44880,Amagura
44889,Kumhar Maranga
44895,Gamharia Jn.
44904,Silak Jhori
44907,Kumhar Sodra
44909,Kirandul
44912,Dumuriput
44913,Damanjodi
44914,Baiguda
44920,Tikiri
44932,Rauli
44953,Sikarpai
44954,Salgajhari
44956,Asanboni
44958,Jhargram
44966,Mahali Marup
44968,Pandrasali
45013,Ketti
45023,Perunguzhi
45029,Sahebtala
45033,Chowrigacha
45123,Chintpurni Marg
45155,Daulatpur Chowk
45183,Jhanjharpur Junction
45191,Khutauna
45198,Laukaha Bazar
45247,Vachaspati Nagar
45421,Bagribari
45453,Bilasipara
45490,Gauripur
45496,Alamganj
45570,Panbari
45585,Digaru
45613,Tetelia
45651,Sukhpur Roha
45695,Khemana
45696,Wayad
45697,Mothala
45698,Kothara
45700,Adesar
45701,Bhachau
45702,Samakhyali Junction
45721,Adipur Junction
45723,Bhuj
45732,Bhabhar
45763,Naliya Cantt
45765,Garmadi
45767,Piplee
45768,Santalpur
45769,Varahi
45770,Vaghpura
45771,Chhansara
45776,Naliya
45777,Dhrub
45778,Vondh
45799,Bhimasar
45834,Vasai Third Road
45876,Shivalakha
45877,Chitrod
45901,Dhanakwada
45902,Jasali
45922,Madhapar Road
45923,Sukhpur
45924,Kukma
45925,Sapda
45926,Anjar
45928,Wadharva
45930,Ratnal
45933,Deshalpar
45935,Modpur
45958,New Guwahati
45980,Piprala
45981,Lakhpat
45982,Bhildi Junction
45983,Patan
45991,Kamakhya Junction
46019,Thakurnagar
46023,Mirza
46049,Chaygaon
46068,Kanimahuli
46069,Rakha Mines
46108,Bamunigaon
46118,Boko
46119,Kishanpur
46127,Singra
46144,Dhupdhara
46156,Dudhnai
46163,Goalpara Town
46164,Bondamunda
46165,Bamra
46194,Ballalpur
46246,Sardarnagar
46272,Jamga
46276,Kusmhi
46288,Kirodimal Nagar
46290,Bhupdeopur
46304,Sakti
46305,Jetha
46319,Jairamnagar
46348,Dr. Ambedkar Nagar
46383,Nagamalai West
46414,Dagori
46420,Ratlam New
46435,Nipania
46443,Tilda-Neora
46444,Gypsum
46465,Urkura
46488,WRS Colony
46489,Saraswati Nagar
46490,Kumhari
46498,Ramkola
46499,Khat
46500,Malakpet
46503,Sidhirsai
46505,Aunlajori Junction
46506,Rairangpur
46507,Kuldiha
46508,Chhanua
46509,Gorumahisani
46523,Tupkadih
46597,Bokra
46600,Mandasa Road
46607,Puntamba Junction
46612,Ahmadnagar
46618,Pembarti
46660,Railway Station
46707,Rau
46712,Gothaj
46718,Bodarwar
46719,Chamrua
46745,Mokhasa Kalavapudi
46750,Balumath
46769,Valtoha
46808,Dudhwakhara
46809,Rangtong
46832,Deojhar
46851,Vavaniya
46854,Lavanpur
46856,Thaiyat Hamira
46880,Gond Umari
46888,Gir Gadhara
46893,Garha
46903,Banchari
46908,Kosi Kalan
46926,Valadar
46927,Kitham
46930,Farah
46939,Veli
46940,Tiruchendur
46942,Kachchanavilai
46944,Kayalpattinam
46959,Chemancheri
46967,Bichpuri
46990,Dasna
46996,Abhaipur
47006,Panchalam
47018,Srinivasapura
47085,Munirabad
47087,Ginigera
47091,Viramgam Junction
47108,Sheodaspura Padampura
47111,Bharatgarh
47119,Reay Road
47122,Andheri
47124,Vile Parle
47126,Santa Cruz
47134,Krishnapatnam
47146,Cherlopalli
47188,Vellikallu
47199,Vasai Road
47203,Churchgate
47226,Rapuru
47232,Adurupalli
47237,Kotegangoor
47238,Irinjalakuda
47239,Ochira
47259,Bapanapalli
47266,Kasumuru
47284,Venkatachalam Road Junction
47313,Nidiguntapalem
47315,Kozhikode
47359,Sant Gadge Maharaj Chowk
47378,Kandivali
47396,Berawanya
47402,Subhash Nagar
47411,Jalgaon Junction
47413,Nashik Road
47433,Diva Junction
47435,Bhopal Junction
47448,Kanjiramattam
47452,Dhigawara
47510,Shobhasan
47527,Dakshineshwar
47534,Champapur Halt
47535,Mor
47543,Ambli Road
47544,Anakhol
47545,Karan Nagar
47546,Kadi
47555,Kishangarh Balawas
47562,Pali
47584,Bhanwsa
47588,Sakhun
47617,Tilonia
47620,Kishangarh
47625,Madar Junction
47640,Ladpura
47651,Gegal Akhri
47667,Mindha
47690,Renwal
47697,Bheslana
47710,Karjoda
47740,Kailahat
47753,Andheri L1
47811,Cheekategalapalem
47822,Savalyapuram Junction
47834,Unchdih
47840,Waria
47841,Durgapur
47842,Panagarh
47844,Bhartana
47872,Ancheli
47878,Churu Junction
47881,Bissau
47882,Fatehpur Shekhawati
47884,Mahansar
47885,Ramgarh Shekhawati
47886,Kayamsar
47887,Sikar Railway Station
47895,Baghai Road
47908,Saidabad
47925,Raja Talab
47926,Hardattpur
47929,Baherwa Halt
47932,Ramnathpur
47953,Koranahalli
47957,Raghavapuram
47985,Anand Nagar Junction
47999,Harchandpur
48012,Kankaha
48022,Mohanlalganj
48027,Bighapur
48028,Dalmau Junction
48030,Daryapur Junction
48065,Tapri Junction
48095,Pandu Pindara Junction
48097,Meerut Cantonment
48099,Bhiwani Junction
48100,Rohtak Junction
48101,Gohana Junction
48102,Shahganj Junction
48139,Hajipur Junction
48149,Sakri Junction
48153,Sitamarhi
48156,Umeshnagar
48168,Kharaundh
48169,Kansar Nawadah
48170,Kathautia
48171,Katkamsandi
48173,Shivpur
48206,Mungara Badshahpur
48216,Chaukhandi
48218,Ayodhya Cantt
48221,Kanpur Central
48231,Sarnath
48232,Varanasi City
48241,Naini Junction
48249,Aunrihar Junction
48251,Sidhauna Rampur
48254,Rajawari
48258,Bhatni Junction
48269,Lokmanya Tilak Terminus
48278,Kachhwa Road
48279,Katka
48296,Ghazipur City
48323,Manmad Junction
48328,Kotala
48329,Juni Chavand
48335,Kachujor
48336,Panchra
48358,Mahishidahari
48362,Sonpur Junction
48384,Taldi
48385,Matla Halt
48387,Dubrajpur
48389,Bhasila
48390,Harua Road
48393,Bilhar Ghat
48400,Barrackpore
48406,Murshidabad Junction
48437,Yedapalli
48451,Yakutpura
48460,Mudkhed Junction
48461,Lingampalli
48462,Hafeezpet
48463,Fateh Nagar
48472,Wadi Junction
48483,Kazipet Junction
48484,Vijayawada Junction
48498,Ambadala
48508,Hirangaon
48512,Ashti
48541,ITO
48544,Pilibhit Junction
48545,Akbarpur Junction
48548,Ayodhya Dham Junction
48551,Khalispur
48556,Pindra Road Railway Station
48559,Shivpur Railway Station
48564,Zafarabad Junction
48573,Narkatyaganj
48579,Supreme Court
48582,Mandi House
48612,Mangalampeta
48632,Sagardighi
48633,Barala
48635,Takipur
48649,Ramagundam
48654,Talgaria
48660,Peddapalli Junction
48674,Nacharam
48732,Sankhapur
48735,Vadalur
48736,Nellikuppam
48765,Bhabua Road
48766,Muthani
48767,Durgauti
48788,Karamnasi
48849,Wani
48856,Pusauli
48865,Kudra
48891,Linganabandi
48909,Paimar
48914,Bandhua
48924,Guraru
48949,Dhanbad Junction
48950,Rajpipla
48951,Saktigarh
48971,Madhu Sudanpur
48987,Ajmer Junction
48988,Aambliyasan Junction
48994,Palanpur Junction
48997,Delhi Cantonment
48999,Pedakakani
49000,Motumari
49004,Jaipur Junction
49005,Gurgaon
49007,Sri Santh Sevalal Maharaj
49164,Solapurwadi
49181,Falaknuma
49196,Garhmau
49202,Chirgaon
49269,Chikkamagaluru
49285,Magarwara
49286,Piparsand
49287,Harauni
49292,Rasulpur
49293,Nimo
49361,Simlagarh
49362,Bainchi
49363,Vejandla
49415,Khanyan
49445,Talandu
49452,Angalakuduru
49475,New Guntur
49507,Poreyahat
49517,Godda
49520,Dhamdhamia
49521,Gankar
49548,Adari Road
49550,Rundhi
49554,Dhat
49556,Beas Junction
49570,Hathras Road
49571,Nabagram
49575,Sahari
49589,Mangaluru Junction
49590,Tarsod
49592,Bhusandpur
49593,Kaipadar Road
49595,Kharagpur Junction
49596,Radhamohanpur
49603,Panpana
49605,Sitampet
49621,Kollam Junction
49631,Aung
49633,Kanwar
49635,Faizullapur
49669,Chigicherla
49677,Raipur Junction
49686,Simhachalam
49710,Lakkavarapukota
49749,Mallappa Gate
49752,Khadarpet
49760,Uluberia
49771,Kadiyam
49775,Kendrapara
49779,Ratnagiri Road
49782,Lalitgiri
49783,Bajipara
49784,Marshaghai Road
49789,Nuagaon
49790,Kalaghar
49803,Jaynagar (Nepal Railways)
49806,Kheri Town
49807,Kaman Road
49810,Juichandra
49811,Parel
49812,Matunga
49821,Dadri
49832,Godbhaga
49838,Kanjur Marg
49846,Attabira
49854,Deobahal
49856,Dombivli
49857,Ghatkopar
49895,Goregaon
49898,Jogeshwari (Western Line)
49901,Tilak Nagar
49902,Seawoods
49903,Kharghar
49904,Mansarovar
49905,Guru Tegh Bahadur Nagar
49906,Khandeshwar
49907,Chuna Bhatti
49908,CBD Belapur
49922,Kusumkasa
49931,Muribahal
49958,Turekala Road
49971,Rahenbata
50030,Chataud
50035,Sirry
50057,Sankra
50067,Sarsonpuri
50073,Kurud
50076,Manikchowree
50095,Gevarai
50097,Bamourgaon
50112,Salaia
50120,Rema
50132,Jalpaiguri Road
50171,Arang Mahanadi
50180,Dhondi
50233,Dungripali
50244,Ghatigaon
50246,Konch
50247,Kurmahat
50250,Ghormara
50253,Barmasia
50258,Harinsing
50259,Pinargaria
50260,Chiluvur
50261,Perecherla
50267,Bero
50278,Indas
50285,Gangadhara
50286,Waris Ganj Halt
50290,Kukarvada
50291,Gojhariya
50292,Thakurtota
50293,Dimapur
50298,Haripal
50310,Raninagar Jalpaiguri Junction
50320,Alapadu
50339,Manikpura
50349,Chakmakrand
50350,Patiala Cantt.
50353,Hugrajuli Halt
50354,Sandai
50356,Mahmudpur Saraiyan
50359,Bhagsar
50360,Lakhewali
50361,Chak Banwala
50366,Bazida Jatan
50367,Taraori
50398,Medapadu
50399,Penumarru
50400,Vadarlapadu
50407,Latteri
50408,Ukilerhat
50413,Ambari Falakata
50440,Dhamalgaon Junction
50441,Tarabari
50459,Jethi
50466,Sanjali
50467,Kudsad
50490,Baikunthpur Rd
50494,Nagar
50501,Sachin
50506,Umbergaon Road
50516,Paman
50517,Atrampur
50518,Bhadaiyan
50519,Khundaur Station
50520,Khajurhat Railway Station
50524,Binaur
50526,Tilaunchi
50553,Moth
50554,Nandkhas
50576,Balrai
50577,Bolai
50578,Charkhari Road
50583,Mundha Pande
50584,Dalpatpur
50585,Chak Kali Lait Halt
50586,Amroha
50587,Kafurpur
50590,Koiripur
50591,Bairi
50592,Mani
50593,Bhad Bhada Ghat
50594,Kali Sindh
50595,Raparla
50606,Belakoba
50607,Pattan
50608,Garbeta
50609,Gokulnagar Joypur
50610,Birshamunda Halt
50611,Bibhuti Bhushan Halt
50612,Ashoknagar Road
50613,Bira
50614,Sondalia
50615,Kankra Mirzanagar
50616,Malatipur
50635,Ghanshyamgadh Road
50637,Kurawan
50638,Karengi
50639,Reoti Bahora Khera
50640,Aonla
50651,Jhantipahari
50655,Bheduasol
50657,Ramsagar
50665,Tamna railway station
50666,Kantadih railway station
50672,Raigarh
50683,Honaganahalli
50708,Mangaliyawas
50710,Lamana
50712,Kharwa
50718,Bar
50719,Bhinwaliya
50732,Falna
50734,Biroliya
50740,Mori Bera
50742,Nana
50746,Bagri Nagar
50749,Chandawal
50755,Haripur
50762,Dhanauri
50903,Wazerganj
50905,Samrala
50908,Mohitnagar
50912,Sirjam
50915,Makrera
50916,Kishan Manpura
50917,Rajagoda
50918,Duan
50931,Agsauli
50933,Metyal Sahar
50935,Banikpur Halt
51002,Piplaj
51008,Sojat Road
51014,Bhesana
51019,Dhareshwar
51027,Marwar Junction
51038,Pirtala
51039,Subarnamrigi
51040,Cossimbazar
51041,New Balarampur Halt
51042,Sargachhi
51043,Bhabta
51044,Beldanga
51045,Rejinagar
51046,Sirajnagar Halt
51047,Pagla Chandi
51048,Sonadanga
51049,Bethuadahari Railway Station
51050,Muragatcha
51051,Dhubulia
51052,Bahadurpur
51054,Guagachha Halt
51058,Vellayil
51076,Dhoraji
51077,Rajendra Nagar Terminal (Patna)
51085,Bhenswadi
51088,Vejalka
51114,Bhesana Mankanaj
51124,Piludra
51134,Amarpur Jorasi
51135,Nizampur
51178,Patna Junction
51179,Verna
51183,Deorakot
51187,Vidisha
51192,Dhutra
51196,Durgapura
51204,Alwar Junction
51205,Rupbas
51206,Bharatpur Junction
51209,Kakapor
51210,New Maynaguri
51215,Kotarlia
51220,Ichchangadu
51244,Kanas Road
51268,Hinotia Pipalkhera
51271,Shahdora Gaon
51275,Ratikheda
51281,Pagara
51288,Kashia Bari
51289,Nandanpur Kerar Para Halt
51306,Ghagwal
51310,Lohian Khas Junction
51349,Niyazipur
51350,Makhdumpur Gaya
51351,Chhotaki Masaudhi Halt
51353,Nadwan
51354,Punpun
51372,Harpar Bochaha
51373,Fateha
51383,Jenapur Road
51385,Birpurusottampur
51411,Jiadhal
51425,Janakadeipur
51432,Sawantwadi Road
51438,Sindhudurg
51444,Vaibhavwadi Road
51461,St fatak
51462,Parsendi
51466,Sanjan
51472,Vasadva
51473,Hadmatiya
51478,Mataundh
51479,Kabrai
51483,Mau Ranipur
51484,Ranipur Road
51485,Teharka
51488,Helak
51489,Kaurara
51522,Badodar
51523,Gaigaon
51524,Tiruttangal
51525,Digod
51561,Mangra
51562,Rajhura
51563,Tolra
51568,Brindabanpur
51575,Tariasujan
51580,Rameshwar Nagar
51581,Kumarbagh
51582,Prajapati
51583,Sathi
51594,Savalgi
51595,Torniya
51602,Mau Junction
51603,Chhata Aschaura
51604,Sagarpali
51606,Dhondha Dih
51610,Fatehpur Atwa
51612,Khurmabad
51616,Bithauli
51625,Laheriasarai
51630,Rambhaddarpur
51662,Charlapalli
51682,Malkajgiri
51690,Saota
51709,Mullanpur
51739,Kharwa Chanda
51826,Gayabari
51828,Mahanadi
51829,Bhandarkund
51831,Sikarpur Halt
51832,Linga
51834,Bisapur Kalan Halt
51835,Kukrakhapa
51836,Ghadela Halt
51837,Devi Halt
51910,Cheriyanad
51911,Bilkha
51951,Punarakh
51955,Lemuabad
51977,Chhatral
52008,Sarthua
52012,Fazalchak
52013,Sonipur Rupal
52054,Dongargaon
52057,Phaphund
52058,Kanchausi
52090,Matana Buzurg
52145,New Tundla
52156,Nolbari
52192,Agra Fort
52197,Chhalesar
52203,Tundla Junction
52204,Panki
52205,Rura
52232,Etawah Junction
52233,Firozabad
52244,Morena
52249,Gwalior Junction
52271,Khajraha
52277,Talbahat
52278,Agasod
52307,Senji Panambakkam
52311,Bhan Kari
52314,Mandwa
52315,Kolvagram
52320,Bandikui Junction
52323,Bhuteshwar
52331,Govardhan
52340,Jhareda
52347,Brij Nagar
52350,Bedham
52352,Ramgarh
52359,Ootwar
52375,Veraval Junction
52387,Bassi
52391,Banskho
52399,Getor Jagatpura
52404,Baswa
52419,Malakhera
52422,Mahwa
52423,Gulana
52424,Surer
52436,Gurudas Nagar
52437,Nemilicherry
52438,Krantivira Sangolli Rayanna Railway Station
52460,Mitawali
52464,Pilkhani
52480,Karmahat
52482,Digwar Halt
52483,Ranchi Road
52485,Jogeswar Bihar
52504,Pothahi
52505,Taregna
52506,Teneri Halt
52507,Nadaul
52509,Karona
52511,Jehanabad
52515,Jehanabad Court
52516,Mai
52517,Mira Bigha
52518,Tehta
52539,Vaso
52542,Pij
52559,Chhandrauli
52561,Pirduleshah
52582,Raghuraj Singh
52623,Maitha
52627,Achuara Halt
52630,Athmal Gola
52631,Jai Prakash Mahuli
52656,Khumtai
52657,Motiganj
52660,Narasapur
52663,Barakalan
52668,Rudauli
52695,Amin
52698,Bathinda Cantt.
52699,Jhir
52701,Sogariya
52738,SPM Hospital
52773,Rajnagar K
52774,Ajgain
52813,Sureli
52833,Mahudha
52834,Punnapra
52850,Bhavnagar Para
52901,Shegaon
52905,Vina
52906,Kaniwara
52922,Makarwadi
52931,Faridabad New Town
52937,Dukhnawaran
52952,Manu Bazar
53003,Jakhaura
53049,Sambalpur Junction
53065,Khanudih
53087,Ettumanoor
53109,Bhaner Minawada Road
53132,Kalgurki
53151,Udaipura
53167,Usmanpur
53183,Sabalgarh
53195,Shankrul
53196,Sahaspur Road
53197,Bovaichandi
53204,Dhagaria
53205,Dhansimla
53206,Hamirhati PH
53209,Sonamukhi
53211,Kumrul
53212,Srirampur P.H.
53214,Belboni
53215,Nobanda
53247,Magardaha
53252,Barnagar
53291,Moriya
53299,Chheharta
53305,Kohir Deccan
53308,Nimar Kheri
53349,Milak
53357,Bogri Road
53362,Bamhrauli
53370,Manuguru
53384,Guntur Junction
53388,Khodiyar Mandir
53389,LLR Hospital
53393,Dhodramohar
53404,Simraha
53413,Bharatkund
53451,Ramchandrapur P.H.
53466,Junagarh Road
53517,Bhilai Power House
53523,Bhilai Nagar
53524,Bhilai
53528,Bhilai D Cabin
53529,Devbaloda Charoda
53530,Sarona
53533,Kurebhar railway station
53554,Yadvendra nagar
53569,Udi More Junction
53570,Nilambur Road
53588,Ratona
53603,Antagarh
53645,Keoti
53678,Bhanupratappur
53764,Gandhinagar Capital
53765,Dalli Rajhara
53793,Bhainsbod
53823,Latabor
53832,Sikosa
53848,Gundardehi
53903,Singhaul Halt
53936,Mahipur
53938,Harauli Fatehpur
53939,Vaishali
53976,Nayagarh Town
53999,Dashapalla
54108,Kumaranalloor
54235,Dharamtul
54272,Jharsuguda Junction
54273,Vatva
54372,Pantnagar
54460,Babhan Jotia
54463,Satberia Halt
54476,Gopalnagar
54477,Gangnapur
54478,Naba Raynagar
54479,Harrawala
54480,Gularbhoj
54485,Rupamau
54487,Bani
54491,Talakhajuri
54494,Rae Bareli Junction
54501,Antu
54506,Yadudih
54507,Fursatganj
54514,Virol
54516,Uslapur
54520,Ghutku
54525,Bhalua
54527,Karauta
54528,Salim Pur Bihar
54586,Saragaon Road
54591,Saragaon Deori
54600,Adihalli
54603,Sree Sharada Nagar
54613,Gede
54660,Karatagi
54666,Pathauli
54676,Parsa Khera
54709,Banasandra
54742,Machhlandapur
54752,Chandiposh
54753,Gaganaposh
54756,Barsuan
54760,Karampada
54767,Bimlagarh Junction
54816,Talcher
54817,Sunakhani
54833,Lathikata
54835,Dumetra
54839,Rajendra Nagar
54853,Patal Pani
54887,Abada
54897,Moti Sadhli
54939,Punyavat
54956,Tejgadh
54959,Garudeshwar
54989,Chandod
54999,Kevadiya
55000,Tokisud
55002,Bhawanipur Kalan
55005,Tilakwada
55030,Ten Talav
55046,Saniyad
55047,Moti Koral
55055,Bachar
55078,Padma
55081,Ambari Richhavi
55124,Pavi
55125,Suskal
55138,Dabhoi Junction
55177,Kelanpur
55192,Bhaili
55197,Kural
55198,Jambusar Road
55199,Anakhi
55200,Mobha Road
55209,Pratapnagar
55225,Juna Rajuvadia
55233,Amleta
55324,Avidha
55352,Umalla
55378,Gummandev
55388,Boridra
55398,New Gummandev
55425,Ankleshwar Udyog Nagar
55441,Kala Amba
55442,Unai and Vansda Road
55447,Anaval
55465,Kevdi Road
55520,Nagal
55521,Talheri Buzurg
55529,Muzaffarnagar
55534,Baman Heri
55547,Gandevi
55561,Bilimora Junction
55580,Jwalapur
55596,Currey Road
55606,Ispat Nagar
55608,Umra
55613,Zawar
55614,Semari
55615,Shalashah Thana
55638,Dangoaposi
55641,Gua
55642,Bara Jamda
55678,Macharya
55683,Tovalai
55684,Nagercoil Junction
55744,Pipar City
55758,Kadambur
55795,Kumarapuram
55835,Ahalyapur
55837,Kiriburu
55839,Meghahatuburu
55845,Bolani Khadan
55876,Talaburu
55881,Māluka
55886,Chaibasa
55895,Jhinkpani
55902,Rajkharsawan Junction
55915,Sonua
55921,Goilkera
55926,Posoita
55927,Ghaghra
55944,Manoharpur
55965,Chandil Junction
55968,Kunki
55973,Nunkhar
55977,Nimdih
55984,Biramdih
55991,Bangurkela
56005,Chakradharpur
56055,Manikui
56081,Bakarkudi
56141,Sidhwar
56150,Baramati
56155,Jhalda
56192,Bingaon
56194,Lodhma
56198,Balasiring
56203,Argora
56204,Tatisilwai Junction
56209,Achalgank Railway Station
56210,Nandurbar
56211,Chaupale
56222,Sher
56230,Parsa Kerwan Halt
56231,Agauthar Halt
56234,Kurduvadi Junction
56235,Ganagapur Road
56253,Shahabad
56268,Gunrajpur Dhama Halt
56269,Tandur
56277,Kauriaa Jungle
56278,Wadsa
56283,Terha Halt
56284,Bankata
56287,Semra
56298,Muradi
56319,Pandabeswar
56321,Kajoragram
56338,Harichandanpur
56354,Chinpai
56377,Sagadapata
56380,Daitari
56385,Stuartpuram
56439,Goaldih
56445,Porjanpur
56446,Basantapur
56466,Mahawan Khor
56479,Pipalsana
56516,Nakardei
56544,Baba Raghuni Halt Dwarika
56554,Jamkundia
56576,Silli
56584,Omkareshwar Road
56585,Gautamdhara
56588,Gangaghat
56589,Pilighat
56592,Boridand Junction
56623,Samni Junction
56626,Dahej
56632,Washimbe
56634,Rahon
56636,Jinti Road
56637,Parewadi
56638,Sanha Halt
56639,Dhamora
56647,Malkera Junction
56653,Murarpur
56654,Chedhabanni Halt
56671,Haipo Jadonang
56677,Thingu
56698,Kollikhutaha
56706,Gonu Dham Halt
56707,Hatpuraini Railway station
56734,DHANBAD JUNCTION
56771,Kumaripur
56772,Aliganj
56777,Mahiyarpur
56818,Raghubans Nagar
56820,Jassowal
56823,Aurahi
56885,Hendlaso Bhokta Bagicha
56930,Tori Junction
56932,Sukhasan Kothi
56933,Sukhsena
56934,Barhara Kothi
56944,Roshanpur
57000,Valappadi Gate
57003,Jalpur
57007,Baad
57029,Somra Bazar
57034,Irgaon
57035,Nagjua
57042,Narkopi
57046,Tangarbansali
57050,Dadhapara
57071,Piska
57072,Itki
57093,Namkon
57097,Light House
57098,Thiruvallikeni
57117,Belha
57126,Bodagram
57135,Barkisalaiya
57140,Nabinagar Road
57147,Kajrat Nawadih
57153,Kokpara
57154,Dumurdaha
57167,Paharpur
57229,Chetar
57239,Goshainganj
57242,Pangri
57244,Balagarh
57246,Kamalpurgram
57255,McCluskieganj
57293,Agthori
57301,Jagi Road
57305,Mamdapur
57319,Ramachandrapuram TS
57356,Khanapur Junction
57398,Nagalapalli
57403,Duriatanr Halt
57407,Ellenabad
57413,Barayla Chaurasi
57414,Dignagar
57455,Ramna
57517,Nagar Untari
57557,Duddhinagar
57558,Jharokhas
57560,Udiyan Khedi
57610,Renukoot
57616,Karuvatta
57617,Kaduturutty
57622,Phulbasia
57632,Bukru
57669,Vellore Town
57713,Shamli
57716,Mohana
57724,Galudih
57732,Bihta
57764,Chharra
57765,Guir Saranga
57778,Chandisar
57786,Banpas
57791,Gidhni
57802,Unjalur
57805,Tatanagar
57806,Loknath
57808,Yerpedu
57894,Sohansra
57905,Dibai
57906,Nautanwa
57977,Nirol
57983,Komarpur
58020,Nabagram Kankurhati Halt
58055,Bhatisuda
58093,Takkolam
58095,Daud Khan
58158,Mirza Cheuki Railway Station
58196,Mohanpur
58198,Punpun Ghat Halt
58211,Neora
58216,Chunbhati
58293,Kalian Chak
58341,Batasi
58382,Sibsagar Town
58395,Sakrigali
58398,Tinpahar Junction
58408,Murli Halt
58412,Taljhari
58426,Deoghar Junction
58429,Harlatanr
58443,Kakni
58460,Chandan
58465,Dhanpatdih
58467,Jirighat
58470,Lehra Khana
58472,Habaipur
58479,Patharkhola
58482,Ambassa
58486,New Domohani
58489,Gumto
58495,Algapur
58497,Lanka
58501,Lakswa
58502,Bhalukpong
58505,Salbari
58507,Rangjuli
58508,Dhalpukhuri
58511,Bairabi
58518,Bordoloni
58522,Laopani
58523,Telem
58528,Lamsakhang
58538,Numaligarh
58548,Lepetkata
58552,Patiladaha
58560,Lalabazar
58566,Kamrup Khetri
58570,North Lakhimpur
58572,Banka
58573,Wimco Nagar
58574,Sant Hirdaram Nagar Railway Station
58586,Gandhidham Junction
58603,Lumding Junction
58607,Bar Langfer S railway station
58608,Jamunamukh
58609,Lahing
58610,New Silchar
58611,Daldali
58612,Moabund
58613,Kampur railway station
58614,Panchgram
58616,New Karimganj Junction
58630,Ratabari
58640,Charduar
58641,Balipara
58642,Dahgaon
58646,Dikom
58647,Chalkhoa
58648,Burj Mohar
58651,Mahabubabad
58681,Auwa
58799,Murarai
58800,Chatra
58820,Andipatti
58864,Bagri Sajjanpur
58881,Kungalagunta
58897,Rompicherla
58925,Velpuru
59072,Amarpura
59083,Sendra
59142,Daurai
59156,Patharkandi
59157,Kalkalighat
59162,Sitaramapuram
59180,Shewbabudih
59259,Tilbhita
59260,Barharwa Junction
59299,Khatauli
59301,Sakhoti Tanda
59355,Baral
59357,Chhaprawat Halt
59360,Gulaothi
59376,Icbn
59392,Malda Town
59394,Gour Malda
59404,Abhayapuri
59440,Dwarapudi
59442,Rani Gaidinliu station
59443,Jiribam
59445,Vangaichungpao
59446,Khongsang
59551,Dhansiripar
59557,Dhansiri
59559,Khotkhoti
59561,Mahesra
59562,Gajraula Junction
59581,Nemalipuri
59714,Soron Shukar Kshetra
59742,Maharajpur
59765,Sahibganj
59781,Karamtola
59782,Lakshmipur Bhorang
59793,Yog Nagari Rishikesh
59804,Bikramshila
59805,Kahalgaon
59811,Balrampur
59814,Intiyathok
59846,Jharkhandi
59914,Gainjahwa
59923,Tulsipur
59924,Kauwapur
59925,Gainsari Junction
59927,Puzhudivakkam
59952,Palia Kalan
59956,Belrayan
59957,Tikunia
59958,Khairatiya Bandh Road
59961,Gaighat Halt
59962,Mihinpurwa
59963,Bahraich
59968,Chilwariya
59973,Bhira Kheri
60001,Kattalli
60024,Kultham Abdulla Shah
60027,Khabra Kalan
60049,Khatīma
60052,Siajuli
60071,Puraini
60086,Naksalbari
60099,Adhikari
60100,Phaphamau Junction
60105,Lalganj
60118,Gopiganj / Gyanpur Road
60127,Handia Khas
60130,Jangiganj
60131,Bhiti
60149,Bakudi
60157,Viduraswattha
60163,Pangara Shinde
60166,Malasa
60218,Kund
60231,Chitrasani
60257,Banas
60267,Murtajapur (NG)
60409,Sonarpur Junction
60415,Rohira Ghallughara
60435,Barnala
60442,Gill
60462,Batala Sugar Mills
60463,Vadala Granthin
60466,Kalubathan
60467,Washermanpet
60471,Washermanpet
60517,Bablad
60528,Gauri Sriram
60529,Padiya Nagla
60530,Shahzad Nagar
60531,Kartauli
60532,Chakarpur
60542,Bankeyganj
60543,Todarpur
60606,Pakra
60607,Kurkura
60608,Pokla
60627,Aujari
60628,Sarpeswar
60631,Pandori
60639,Akaltara
60660,Tarur
60683,Champa Junction
60694,Jalna
60701,Janjgir Naila
60704,Urga
60717,Hemagir
60726,Jharadih
60734,Kharsia
60789,Miangram
60797,Kavali
60825,Lalitgram
60829,Saraigarh
60830,Malihati Talibpur Road
60836,Ganj Basoda
60856,Shri Ghasinagar
60866,Shd Ramphal Balhara (Bahu Akbarpur)
60896,Duhai
60898,Maganoor
60903,Kalhar
